videoId,views,comments,likes,dislikes,dateUploaded,videoTitle,channelId,channelName,subscribers
W6dt7TAlxIA,814088,1680,69417,169,2017-02-23T17:00:05.000Z,BLINDFOLDED BUCKET SURPRISE!! (HE FREAKED OUT),KianAndJc,KianAndJc,3026460
9IEtb_SdpFQ,1576305,7275,155303,279,2017-10-09T18:17:30.000Z,RE-CREATING AWKWARD YOUTUBER COUPLE PHOTOS,KianAndJc,KianAndJc,3026460
Lq-PIePVLOg,2254677,6004,367636,545,2017-06-19T19:00:21.000Z,GOOGLING OURSELVES!! (Can't Believe What We Found..),KianAndJc,KianAndJc,3026460
_2rCBWn_3EI,652254,2416,72969,172,2018-04-25T02:20:21.000Z,SPIN THE BOTTLE SMOOTHIE CHALLENGE,KianAndJc,KianAndJc,3026460
MaMoVCLNN7c,515614,974,43653,152,2017-02-16T23:13:19.000Z,I LIT HIS BEARD ON FIRE!!!,KianAndJc,KianAndJc,3026460
wjb0iHPk0kE,813302,3137,81437,178,2018-04-17T04:36:40.000Z,FEAR PONG 3 (W/ HARRISON WEBB & JC'S DAD),KianAndJc,KianAndJc,3026460
XChHm69WjP4,1268988,3691,157253,353,2017-09-19T21:42:40.000Z,This Is Hard For Us To Say...,KianAndJc,KianAndJc,3026460
GkcGZGbWu-s,895425,3702,109386,184,2018-03-23T21:08:32.000Z,BUYING EACH OTHER'S OUTFITS (SO EMBARRASSING),KianAndJc,KianAndJc,3026460
gGiDhS_ip7A,1240925,3592,123964,317,2017-09-01T19:00:03.000Z,BABY MAKING CHALLENGE,KianAndJc,KianAndJc,3026460
i9-bjThwLjk,903667,3832,82542,233,2018-03-16T21:45:47.000Z,Confronting Our EX Best Friend (Face-To-Face),KianAndJc,KianAndJc,3026460
vYr_Ndom6n8,2336265,3067,115473,368,2017-02-28T01:12:57.000Z,I GOT MY WISDOM TEETH REMOVED (I Don't Remember Anything...),KianAndJc,KianAndJc,3026460
